Running strategy pamr_o on dataset tse.
Start Time: 2018-0307-18-33-19-245.
-------------------------------------
Parameters [epsilon:0.50, tc:0.0000]
day	 Daily Return	 Total return
1	1.015905	1.015905
2	1.022351	1.038612
3	1.023537	1.063057
4	0.991743	1.054279
5	0.974710	1.027616
6	1.013725	1.041721
7	0.973405	1.014017
8	1.004158	1.018233
9	1.061865	1.081226
10	0.968716	1.047401
11	0.995673	1.042869
12	0.984098	1.026285
13	0.972713	0.998281
14	1.020762	1.019007
15	0.999018	1.018006
16	1.003844	1.021920
17	1.039606	1.062394
18	0.991048	1.052883
19	1.007407	1.060682
20	0.994481	1.054828
